ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
96.46.7.202,fake_chelseabrowning@example.org,PA,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),32291,(555)107 - 6589,2022-04-13T18:41:55Z,2541 Michael Brooks Fake St.,legit
94.247.84.218,fake_staciejohnston@example.com,KS,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7 rv:5.0; shs-CA) AppleWebKit/535.37.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.37.2",33519,(555)856 - 4152,2022-12-27T01:26:06Z,74503 Samuel Loop Fake St.,legit
185.243.112.238,fake_vwhitaker@example.org,TX,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/18.9t4932.0 Mobile/41K132 Safari/531.0",32676,(555)932 - 1352,2022-12-30T14:27:50Z,4547 Brown Parks Fake St.,legit
102.53.69.186,fake_robertmarshall@example.net,TX,Mozilla/5.0 (Android 4.4.2; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,34551,(555)126 - 8093,2022-06-16T02:14:49Z,04583 Jacobson Stream Fake St.,legit
114.16.239.244,fake_chadsalazar@example.org,PA,Opera/8.96.(Windows CE; bo-CN) Presto/2.9.166 Version/10.00,32217,(555)406 - 6755,2022-10-06T20:06:40Z,90435 Aaron Village Fake St.,legit
3.3.161.106,fake_ajackson@example.com,LA,Opera/9.72.(X11; Linux i686; ga-IE) Presto/2.9.182 Version/12.00,34298,(555)773 - 1576,2022-08-08T07:10:21Z,3534 Gutierrez Wall Fake St.,legit
57.226.127.57,fake_rebeccagonzalez@example.org,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kok-IN) AppleWebKit/533.44.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.44.2",32149,(555)795 - 7076,2022-12-30T09:54:58Z,05796 Shawn Place Fake St.,legit
24.46.14.47,fake_drasmussen@example.net,PA,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.820.0 Mobile/62U159 Safari/535.1",32383,(555)728 - 6544,2022-08-02T21:37:51Z,401 Le Squares Fake St.,legit
89.141.149.142,fake_brookstanner@example.org,TX,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.853.0 Safari/536.1",33681,(555)691 - 3142,2022-07-01T23:11:15Z,13975 Davis Rest Fake St.,legit
66.132.115.164,fake_estradasara@example.com,OR,Mozilla/5.0 (Android 2.3.3; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,32596,(555)284 - 2426,2022-08-08T05:53:35Z,6322 Alexander Plaza Fake St.,legit
66.128.60.118,fake_annajones@example.com,CO,Opera/9.36.(X11; Linux x86_64; ga-IE) Presto/2.9.188 Version/12.00,32528,(555)545 - 7998,2022-03-11T13:22:10Z,764 Debra Points Fake St.,legit
32.88.89.152,fake_javier72@example.org,OR,Opera/9.35.(Windows NT 6.0; shs-CA) Presto/2.9.183 Version/11.00,32060,(555)182 - 5462,2022-09-09T01:53:39Z,954 Steve Extension Fake St.,legit
169.161.81.38,fake_marissa46@example.com,WI,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2012-04-12 21:51:23 Firefox/3.8,33393,(555)801 - 7342,2022-11-29T21:16:37Z,6891 Barrett Way Fake St.,legit
172.37.252.134,fake_william28@example.com,MO,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.7.2 (KHTML, like Gecko) Version/5.0 Safari/532.7.2",33452,(555)316 - 2186,2022-10-13T18:23:56Z,105 Williams Glen Fake St.,legit
223.226.198.150,fake_melaniespencer@example.net,TX,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.839.0 Safari/533.2",32876,(555)203 - 7246,2022-07-13T04:09:40Z,33714 Cortez Extensions Fake St.,legit
144.37.114.4,fake_schneiderkatherine@example.net,PA,Opera/8.88.(Windows CE; tcy-IN) Presto/2.9.186 Version/10.00,33589,(555)162 - 6631,2022-09-01T04:34:31Z,38407 Linda Park Fake St.,legit
223.81.122.16,fake_lsimpson@example.org,MO,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.894.0 Safari/531.2",34542,(555)439 - 5472,2022-11-11T13:12:21Z,5174 Martinez Fields Fake St.,legit
193.133.254.251,fake_klee@example.net,WY,Mozilla/5.0 (Android 6.0.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,33771,(555)568 - 1524,2022-10-14T19:42:40Z,494 Jasmine Plain Fake St.,legit
95.171.226.121,fake_bbarnett@example.net,NY,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/32.0.842.0 Safari/536.1",34329,(555)476 - 3003,2022-04-05T18:09:35Z,233 Daniel Club Fake St.,legit
175.38.64.5,fake_smithjohnny@example.net,GA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:3.0; sid-ET) AppleWebKit/533.47.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.47.7",34508,(555)795 - 3360,2022-10-03T06:52:53Z,12141 Coleman Drives Fake St.,legit
193.193.19.70,fake_janet51@example.com,NC,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.886.0 Safari/535.2",32467,(555)578 - 2435,2022-06-25T10:41:33Z,168 Salinas Bypass Fake St.,legit
175.124.27.36,fake_lsimpson@example.org,PA,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),34581,(555)890 - 8427,2022-03-24T13:57:17Z,8546 Carlos Points Fake St.,legit
130.173.98.11,fake_doylepeter@example.net,OR,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.8l5583.0 Mobile/96C536 Safari/534.1",34103,(555)352 - 5777,2023-02-17T01:12:42Z,0705 Clark Parkway Fake St.,legit
208.101.20.6,fake_stevemorris@example.net,NC,Opera/9.97.(Windows NT 5.2; hne-IN) Presto/2.9.167 Version/10.00,33966,(555)287 - 8060,2023-02-03T09:22:56Z,35294 Martin Lodge Fake St.,legit
14.227.131.181,fake_mspencer@example.org,OR,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3; rv:1.9.2.20) Gecko/2018-06-01 01:19:20 Firefox/8.0,34676,(555)297 - 9614,2022-03-16T17:25:28Z,5982 Spence Shoal Fake St.,legit
43.21.36.176,fake_hansencandice@example.org,WA,Opera/9.83.(X11; Linux i686; fi-FI) Presto/2.9.183 Version/10.00,33824,(555)100 - 9514,2023-02-08T10:22:22Z,25397 Ricardo Viaduct Fake St.,legit
123.217.254.249,fake_bakermichael@example.net,WY,Opera/8.11.(Windows NT 4.0; se-NO) Presto/2.9.188 Version/12.00,34546,(555)389 - 3537,2022-08-22T22:47:17Z,9420 Haynes Islands Fake St.,legit
187.145.221.242,fake_marylee@example.net,MO,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/35.0.843.0 Mobile/47E970 Safari/533.0",34638,(555)606 - 9543,2022-09-17T09:55:33Z,83107 Roy Plaza Fake St.,legit
151.124.35.81,fake_rachael22@example.com,LA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.852.0 Safari/533.1",34167,(555)347 - 4386,2022-09-26T21:28:32Z,084 Gilbert Gardens Fake St.,legit
146.125.161.27,fake_jennifer53@example.org,WI,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.6.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.6.5",32833,(555)519 - 7182,2022-04-17T03:40:26Z,6258 Brian Islands Fake St.,legit
27.233.146.98,fake_pagedenise@example.net,WY,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.855.0 Safari/536.2",34176,(555)229 - 2527,2022-07-09T11:59:31Z,991 Foster Wells Fake St.,legit
143.104.112.224,fake_philip93@example.com,NC,Mozilla/5.0 (Android 4.1.2; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,32006,(555)241 - 9750,2022-04-21T07:05:01Z,1716 Kenneth Stravenue Fake St.,legit
194.159.47.84,fake_igomez@example.net,FL,Opera/8.45.(X11; Linux i686; ts-ZA) Presto/2.9.182 Version/11.00,34793,(555)535 - 8285,2022-04-10T06:20:43Z,441 Jasmine Freeway Fake St.,legit
123.124.192.28,fake_wleonard@example.com,OR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:5.0; ckb-IQ) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/5.0 Safari/533.30.1",33234,(555)126 - 9718,2022-09-24T07:29:30Z,951 Heidi Creek Fake St.,legit
179.62.227.250,fake_cynthia54@example.org,MI,Mozilla/5.0 (Windows 98; Win 9x 4.90; am-ET; rv:1.9.1.20) Gecko/2015-08-22 04:30:13 Firefox/13.0,33193,(555)529 - 8277,2022-09-29T00:59:16Z,5903 Robert Wells Fake St.,legit
70.106.47.8,fake_pinedamary@example.net,PA,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.5.20) Gecko/2017-10-12 11:25:17 Firefox/3.6.14,32161,(555)727 - 8040,2023-02-05T22:00:25Z,710 Lee Walks Fake St.,legit
197.37.88.81,fake_dunnrachel@example.net,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; kk-KZ) AppleWebKit/534.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.26.2",34442,(555)659 - 9147,2022-12-23T22:52:15Z,14094 Johnson Parkways Fake St.,legit
52.63.88.19,fake_jessicagreen@example.org,LA,Opera/8.93.(Windows NT 5.1; pl-PL) Presto/2.9.170 Version/12.00,33425,(555)584 - 1568,2023-03-04T11:34:48Z,69707 Diaz Islands Fake St.,legit
101.129.215.164,fake_wilsonkelly@example.net,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; byn-ER) AppleWebKit/533.7.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.7.5",34423,(555)965 - 5931,2022-06-08T19:59:34Z,0949 Gonzales Curve Fake St.,legit
39.236.63.74,fake_cbarnes@example.net,MA,Opera/9.10.(Windows CE; nds-NL) Presto/2.9.175 Version/11.00,33715,(555)944 - 8734,2022-06-08T23:31:23Z,644 Chris Skyway Fake St.,fraud
12.185.124.60,fake_riveramariah@example.com,WY,Opera/9.40.(Windows NT 5.0; gu-IN) Presto/2.9.175 Version/12.00,33875,(555)800 - 7845,2023-01-10T00:19:23Z,30500 Schmidt Squares Fake St.,legit
16.0.219.11,fake_guerramichael@example.com,TX,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.15.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.15.7",34817,(555)134 - 8940,2022-04-05T01:52:25Z,866 Melissa Crest Fake St.,legit
120.74.27.172,fake_madisonturner@example.com,WI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/22.0.899.0 Safari/536.0",33875,(555)588 - 3777,2022-06-23T04:31:20Z,051 Stewart Plain Fake St.,legit
89.70.115.219,fake_hinessydney@example.net,PA,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.872.0 Safari/536.1",33049,(555)182 - 3364,2022-05-12T04:12:05Z,98212 Davis Freeway Fake St.,legit
211.78.235.26,fake_pcortez@example.org,PA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/48.0.875.0 Safari/531.0",34817,(555)651 - 5801,2022-12-05T15:08:42Z,5235 Hardy Course Fake St.,legit
106.39.135.190,fake_amberharris@example.org,PA,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/28.0.859.0 Safari/534.1",32356,(555)791 - 2725,2022-08-30T16:37:16Z,00917 Kathleen Square Fake St.,legit
17.240.176.122,fake_bellrobert@example.com,TN,Opera/9.10.(Windows 98; Win 9x 4.90; tl-PH) Presto/2.9.179 Version/10.00,33123,(555)856 - 6975,2022-06-17T04:40:58Z,503 Hart Throughway Fake St.,legit
31.88.14.84,fake_tterrell@example.org,FL,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.41.7",33626,(555)894 - 4401,2022-09-14T00:27:13Z,2286 Danielle Prairie Fake St.,legit
92.52.69.107,fake_wduran@example.com,IA,Mozilla/5.0 (Windows NT 6.0; hu-HU; rv:1.9.0.20) Gecko/2011-02-24 11:15:02 Firefox/3.8,34577,(555)272 - 5251,2022-09-07T14:20:51Z,9602 Mark Island Fake St.,legit
37.12.51.71,fake_shane51@example.com,MO,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.889.0 Safari/531.1",33384,(555)237 - 5693,2022-04-27T16:55:04Z,560 Ward Prairie Fake St.,legit
154.110.160.49,fake_richardcook@example.net,OR,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.49.3 (KHTML, like Gecko) Version/4.1 Safari/532.49.3",34268,(555)817 - 1433,2022-05-08T06:07:48Z,1883 Zachary Crossroad Fake St.,legit
31.242.181.51,fake_karen31@example.com,MO,Opera/8.29.(Windows CE; ff-SN) Presto/2.9.165 Version/12.00,33546,(555)884 - 8072,2022-06-11T02:35:39Z,6728 Natalie Extension Fake St.,legit
184.57.224.76,fake_matthewruiz@example.net,NC,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.50.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.50.1",34645,(555)726 - 5157,2022-09-09T15:09:44Z,39803 Lawson Alley Fake St.,legit
75.42.202.181,fake_mary79@example.net,NC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1 rv:4.0; gd-GB) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/4.0.2 Safari/534.25.1",33598,(555)659 - 9147,2022-09-04T14:22:49Z,7070 Coleman Tunnel Fake St.,legit
181.49.98.223,fake_nicolewilliams@example.net,WI,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),33165,(555)788 - 9314,2022-03-27T22:43:05Z,7890 Robbins Trail Fake St.,legit
206.254.179.140,fake_diane67@example.net,NC,Opera/8.46.(X11; Linux i686; nhn-MX) Presto/2.9.176 Version/12.00,34016,(555)415 - 1551,2022-05-17T13:43:29Z,3547 Nicholas Pines Fake St.,legit
213.91.26.143,fake_corylong@example.com,NM,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/35.0.846.0 Safari/534.0",32172,(555)514 - 8227,2022-12-28T04:43:07Z,7357 Ray Drive Fake St.,legit
87.77.52.43,fake_pcampbell@example.net,MN,Opera/8.53.(Windows NT 6.1; ps-AF) Presto/2.9.172 Version/10.00,34547,(555)455 - 6399,2023-03-01T21:47:43Z,90495 Owens Park Fake St.,legit
90.216.18.153,fake_waltonalicia@example.org,TN,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/532.6.3 (KHTML, like Gecko) Version/4.1 Safari/532.6.3",34412,(555)936 - 8332,2022-06-25T22:36:26Z,411 Kristen Lake Fake St.,legit
22.213.83.113,fake_joshua09@example.net,IA,Opera/9.29.(X11; Linux i686; th-TH) Presto/2.9.186 Version/11.00,33495,(555)368 - 4373,2022-09-03T13:57:16Z,337 Erickson Branch Fake St.,legit
139.188.221.76,fake_jasonwalton@example.org,OR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),33525,(555)623 - 5868,2023-01-06T14:36:44Z,3027 Johnson Shore Fake St.,legit
172.120.69.77,fake_salasdebbie@example.com,NC,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1; rv:1.9.5.20) Gecko/2020-02-08 10:05:02 Firefox/3.8,34423,(555)875 - 7899,2022-03-16T14:07:30Z,08312 Phillips Pines Fake St.,legit
211.193.136.76,fake_johnyoung@example.org,WI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.803.0 Safari/533.0",33338,(555)330 - 7744,2022-10-26T10:34:23Z,496 Samantha Stream Fake St.,legit
136.125.72.91,fake_dmcdowell@example.com,FL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/51.0.867.0 Safari/536.0",33619,(555)735 - 4426,2022-05-28T04:23:56Z,41903 Johns Parkways Fake St.,legit
94.71.222.229,fake_david20@example.net,NY,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5; rv:1.9.2.20) Gecko/2018-12-29 17:20:14 Firefox/4.0,33889,(555)506 - 4343,2022-10-04T07:53:11Z,349 Rebecca Inlet Fake St.,legit
208.246.31.97,fake_jennifer53@example.org,MO,Opera/9.48.(X11; Linux x86_64; oc-FR) Presto/2.9.173 Version/11.00,33381,(555)732 - 7640,2023-01-11T23:03:33Z,12319 Ross Extension Fake St.,legit
196.46.245.174,fake_paynekim@example.com,MO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/43.0.893.0 Safari/533.2",32107,(555)429 - 7561,2022-12-30T20:20:09Z,9446 Olivia Trafficway Fake St.,legit
70.226.79.255,fake_grossmichele@example.net,FL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.859.0 Safari/536.0",34809,(555)898 - 8873,2022-04-22T09:20:31Z,2515 Tanner Road Fake St.,legit
129.134.38.246,fake_ynelson@example.com,MO,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/49.0.875.0 Safari/535.0",33691,(555)937 - 2171,2022-07-06T04:59:33Z,7897 Skinner Ramp Fake St.,legit
89.180.224.180,fake_samantha97@example.org,IA,Opera/8.61.(X11; Linux i686; bs-BA) Presto/2.9.183 Version/12.00,34590,(555)847 - 2828,2022-08-04T19:16:27Z,6737 Sharon Motorway Fake St.,legit
187.40.119.2,fake_dcummings@example.net,WY,Opera/9.14.(X11; Linux i686; apn-IN) Presto/2.9.181 Version/12.00,33885,(555)254 - 6240,2022-08-18T14:41:04Z,03911 Angela Burg Fake St.,legit
120.213.75.197,fake_edward74@example.com,TN,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.898.0 Safari/535.2",33626,(555)338 - 5917,2022-09-04T05:42:56Z,9878 Andrews Springs Fake St.,legit
142.254.144.115,fake_hthomas@example.com,CO,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/38.0.805.0 Mobile/44D827 Safari/534.1",33293,(555)957 - 4918,2022-12-20T03:14:18Z,31855 Kyle Cliff Fake St.,legit
86.119.105.226,fake_gnavarro@example.com,MI,Mozilla/5.0 (Android 6.0.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,32566,(555)256 - 1259,2023-02-25T13:08:13Z,6839 Maria Meadows Fake St.,legit
59.63.91.39,fake_hday@example.net,IA,Mozilla/5.0 (Android 2.3.7; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,32759,(555)887 - 2389,2023-03-04T11:44:29Z,049 Lee Fields Fake St.,legit
28.158.214.132,fake_bshelton@example.net,WY,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/15.0.828.0 Safari/531.1",33635,(555)994 - 7673,2023-01-22T01:14:41Z,256 Heather Rapid Fake St.,legit
184.173.178.165,fake_nedwards@example.org,MI,Mozilla/5.0 (Android 1.5; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,32026,(555)532 - 3752,2022-07-17T16:47:50Z,57752 Mitchell Extension Fake St.,legit
80.55.246.28,fake_sloanmatthew@example.net,TN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6 rv:6.0; fur-IT) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/4.0.1 Safari/535.26.7",34281,(555)353 - 4727,2022-09-19T02:52:56Z,3902 Luis Camp Fake St.,legit
66.205.239.188,fake_robertmercado@example.net,MI,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/62.0.816.0 Safari/533.2",32150,(555)156 - 9877,2022-07-25T13:43:21Z,7526 Carpenter Mission Fake St.,legit
5.252.220.30,fake_yvonne66@example.org,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; wae-CH) AppleWebKit/532.24.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.24.1",34563,(555)870 - 4729,2022-09-12T05:00:30Z,5982 Lee Ports Fake St.,legit
219.166.169.134,fake_kristen49@example.net,WY,Opera/8.87.(Windows NT 6.2; sk-SK) Presto/2.9.162 Version/10.00,33000,(555)631 - 6791,2022-03-09T13:30:39Z,40619 Serrano Mountain Fake St.,legit
18.204.134.73,fake_rebekah57@example.net,MI,Opera/9.86.(X11; Linux i686; km-KH) Presto/2.9.174 Version/12.00,34660,(555)191 - 8762,2023-01-02T05:46:39Z,058 Hurst Land Fake St.,legit
147.166.231.254,fake_johnhendricks@example.net,WY,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3; rv:1.9.3.20) Gecko/2012-12-04 00:14:23 Firefox/3.6.13,32555,(555)588 - 9396,2022-12-29T08:55:38Z,2947 Nunez Shoal Fake St.,legit
155.251.65.74,fake_georgekrystal@example.net,TX,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7; rv:1.9.3.20) Gecko/2014-08-05 03:47:46 Firefox/3.8,33101,(555)902 - 7499,2022-04-28T10:07:40Z,82740 George Isle Fake St.,legit
59.108.229.44,fake_mcdowellmichael@example.com,TX,Mozilla/5.0 (Android 5.0.1; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,34314,(555)880 - 7936,2022-12-09T15:51:15Z,083 Timothy Course Fake St.,legit
65.121.112.220,fake_michael00@example.net,WY,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/52.0.809.0 Mobile/54N197 Safari/535.1",33129,(555)172 - 4384,2022-07-24T02:16:56Z,44104 Jill Wall Fake St.,legit
88.208.233.135,fake_doylejacob@example.org,TN,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6; rv:1.9.5.20) Gecko/2010-11-15 09:30:18 Firefox/3.8,33670,(555)645 - 6935,2023-01-11T02:00:04Z,48655 Mark Creek Fake St.,legit
106.39.135.190,fake_vkrueger@example.com,WI,Opera/8.24.(Windows 98; Win 9x 4.90; he-IL) Presto/2.9.165 Version/11.00,32006,(555)106 - 1064,2022-10-20T04:19:24Z,29368 Smith Village Fake St.,legit
155.152.180.153,fake_jennifer14@example.org,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; es-DO) AppleWebKit/534.14.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.14.3",34831,(555)252 - 7969,2023-02-11T04:12:06Z,08110 Manning Dam Fake St.,legit
199.253.61.41,fake_kmaxwell@example.net,OR,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.892.0 Safari/535.2",33449,(555)399 - 3053,2022-12-12T10:45:46Z,38133 Lindsey Parks Fake St.,legit
204.61.200.228,fake_bonnie52@example.com,NC,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/10.4y0859.0 Mobile/22E793 Safari/534.0",32554,(555)249 - 3554,2022-11-17T12:09:46Z,199 Sheila Gateway Fake St.,legit
204.20.121.82,fake_matthewhernandez@example.net,CO,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/44.0.852.0 Safari/531.0",32367,(555)760 - 1475,2023-02-18T21:43:34Z,30256 Dixon Forges Fake St.,legit
171.206.218.224,fake_fisherjohn@example.org,NC,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/16.0.883.0 Safari/533.1",32876,(555)158 - 4239,2023-01-12T17:54:12Z,3759 Parks Ways Fake St.,legit
211.166.162.82,fake_kenneth41@example.com,NY,Opera/8.58.(Windows 98; Win 9x 4.90; ts-ZA) Presto/2.9.175 Version/11.00,32573,(555)422 - 3867,2022-05-21T05:58:47Z,3527 Taylor Spring Fake St.,legit
137.39.171.134,fake_jennifer94@example.com,LA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.809.0 Safari/531.0",34809,(555)116 - 1170,2022-08-30T03:40:56Z,6863 Cameron Village Fake St.,legit
177.166.33.203,fake_wwalsh@example.com,PA,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/533.1",34507,(555)907 - 5622,2022-12-29T01:02:21Z,13750 Adrian Harbors Fake St.,legit
39.232.153.134,fake_jasmine90@example.com,MN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4 rv:4.0; mk-MK) AppleWebKit/535.32.5 (KHTML, like Gecko) Version/4.1 Safari/535.32.5",32490,(555)637 - 3904,2022-09-08T04:45:30Z,64178 Summers Lake Fake St.,legit
38.2.246.20,fake_robertjohnson@example.com,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; unm-US) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.25.1",32369,(555)658 - 2025,2022-12-20T08:57:20Z,93145 Whitney Manor Fake St.,legit
122.120.74.201,fake_tammyrasmussen@example.net,WY,Opera/9.82.(X11; Linux i686; aa-ER) Presto/2.9.164 Version/11.00,32611,(555)653 - 8753,2022-06-08T21:26:40Z,65143 Erin Key Fake St.,legit
205.30.97.58,fake_gabriellahernandez@example.net,FL,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.812.0 Safari/534.2",32405,(555)343 - 2895,2023-02-07T04:08:54Z,380 Myers Springs Fake St.,legit
182.86.172.34,fake_jeromefox@example.com,TN,Mozilla/5.0 (Android 4.4; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,33425,(555)780 - 7348,2022-04-25T15:17:01Z,33989 Sara Junctions Fake St.,legit
223.88.199.59,fake_nelsonhannah@example.net,LA,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/25.0.829.0 Safari/535.2",32561,(555)172 - 2860,2022-06-13T13:32:33Z,5778 Walker Dam Fake St.,legit
